month,community_district,numbldgs,unitstotal,asland_sqft,pct_clean_strts,pct_lot_area_open_space,pct_lot_area_public_facility_institution,pct_lot_area_res_1_2_family_bldg,pct_lot_area_res_multifamily_walkup,restaurant,business
3/1/19,,25215,61394,10.41818531,100,7.51,6.86,42.64,18.29,431,525
3/1/19,,44822,69264,11.17083825,95.5,22.46,4.64,45.25,5.38,1111,697
3/1/19,,24818,97642,12.40111754,98,6.02,16.86,14.19,15.18,2577,1201
3/1/19,,12396,81415,14.6366507,99.1,20.68,3.54,10.44,7.65,1191,649
3/1/19,,19538,57952,12.90937665,100,1.93,6.63,43.21,18.58,1307,752
3/1/19,,14955,57678,15.62876574,98.3,2.66,6.89,27.05,27.85,863,634
3/1/19,,41891,71919,7.321454456,97.3,31.04,2.5,30.91,9.87,807,1017
3/1/19,,14633,59209,14.67895518,98.8,1.93,6.25,46.94,4.13,601,443
3/1/19,,48895,108933,7.894685748,99.4,13.24,7.07,42.47,7.9,1056,1161
3/1/19,,30258,63889,9.416836676,99,19.88,10.87,43.1,12.8,168,488
3/1/19,,29688,49716,8.756747973,97.9,4.51,4.51,55.94,10.36,348,873
3/1/19,,37302,42173,5.326607345,100,19.73,2.6,55.79,5.11,218,712
3/1/19,,39236,47744,9.449411149,100,19.93,4.95,54.85,10.78,448,436
3/1/19,,60238,86276,7.24483667,96.6,6.13,7.05,59.01,2.94,154,1174
3/1/19,,71301,65799,5.963112377,98.1,11.31,7.98,61.24,5.19,63,693
3/1/19,,21353,48212,5.002893209,93.8,18.39,5.12,41.66,4.15,120,271
3/1/19,,48785,75251,4.199045169,99.1,9.62,7.36,43.86,4.77,161,1000
3/1/19,,38323,54295,4.584214096,100,21.05,10.92,27.85,2.17,100,779
3/1/19,,51608,63584,4.017177536,100,17.96,4.6,40.9,1.3,92,718
4/1/19,,1763,55683,130.5966151,100,4.35,31.68,0.17,0.63,3295,649
4/1/19,,5350,72494,119.0754958,98.7,3.55,9.63,4.47,10.26,1271,890
4/1/19,,4693,93874,66.63048849,93.4,14.95,11.15,0.32,8.66,580,797
4/1/19,,3906,100225,113.8979572,100,2.81,11.75,0.88,7.68,964,961
4/1/19,,3177,95439,517.284648,100,1.59,6.49,0.09,0.67,270,1873
4/1/19,,3099,112349,206.9602311,97.3,3.29,16.3,1.78,4.6,2028,783
4/1/19,,4764,135963,82.38645193,100,19.14,10.24,2.16,10.88,1143,771
4/1/19,,6041,160358,193.6943774,98.4,2.42,13.79,5.67,9.17,965,1033
4/1/19,,2635,49516,26.53990507,97.3,15.52,23.27,2.43,10.64,205,315
4/1/19,,4586,63781,31.46725858,91.9,6.3,14.53,4.14,20.61,952,378
4/1/19,,3312,60789,18.75604184,96.5,42.54,10.63,0.36,5.08,328,437
4/1/19,,2918,76954,16.22891435,92.1,41.45,9.19,0.5,9.47,267,644
4/1/19,,4261,42606,7.24975491,86,6.48,10.61,5.77,7.42,87,429
4/1/19,,3248,22471,5.701068008,81.3,2.67,5.76,4.16,6.01,376,320
4/1/19,,3639,36971,8.444119202,83.7,20.85,12.42,10.23,12.41,618,263
4/1/19,,3375,57057,13.57429476,89.2,15.89,12.24,4.44,12.29,21,536
4/1/19,,3500,53521,10.47635778,89.1,6.7,15.95,11.95,16.63,259,529
4/1/19,,4426,35970,8.723357366,77.6,24.81,18.5,8.14,12.64,142,394
4/1/19,,4140,55437,10.66796008,83,7.31,21.5,9.48,14.65,239,459
4/1/19,,5504,46616,6.658924561,100,8.55,18.36,26.62,4.32,124,279
4/1/19,,13061,66941,6.346335619,87.9,12.89,6.34,21.49,13.91,28,536
4/1/19,,20470,52134,4.761578995,100,19.86,11.12,33.07,6.72,327,508
4/1/19,,15416,55026,7.024498014,100,0.71,17.12,39.36,8.51,173,561
4/1/19,,24938,58002,5.335166202,76.9,21.02,6.2,36.12,11.4,509,573
4/1/19,,16603,100617,14.12970321,86.4,5.19,5.33,5.25,16.9,217,934
4/1/19,,8748,95713,31.56960963,89.1,8.15,14.05,8.52,12.44,268,550
4/1/19,,17146,75083,10.98432464,80.1,3.58,11.83,24.01,27.9,310,487
4/1/19,,11655,46287,9.563243883,88.4,15.64,8.36,19.96,30,296,507
4/1/19,,23836,81839,8.801480386,98.8,12.88,7.57,26.48,10.95,192,721
4/1/19,,14270,60693,18.0938046,100,5.73,5.08,13.75,21.2,116,520
4/1/19,,14678,46653,10.18130624,97.3,27.88,3.59,15.65,11.21,1393,685
4/1/19,,8392,50339,13.85970503,83.5,5.29,9.95,18.84,31.79,4199,322
4/1/19,,8832,42699,12.60916829,98.7,1.71,19.59,32.61,15.47,4118,244
4/1/19,,24309,57070,8.685924232,98.9,22.85,14.79,36.09,9.88,2700,613
4/1/19,,29519,74297,10.42356703,93.6,2.49,4.12,43.75,27.28,3827,981
4/1/19,,25038,68743,13.6263761,98.9,5.81,7.06,39.34,21.96,1870,850
4/1/19,,8132,50182,8.955720895,100,25.05,7.49,13.61,7.44,1750,463
4/1/19,,17042,65815,12.61387825,90,3.52,8.41,47.17,9.79,2433,633
4/1/19,,30816,70661,9.298150545,99,3.81,8.83,51.53,8.31,420,802
4/1/19,,8687,39444,11.05168583,61.7,5.28,9.11,22.29,20.62,628,296
4/1/19,,25215,61394,10.41818531,100,7.51,6.86,42.64,18.29,431,532
4/1/19,,44822,69264,11.17083825,95.5,22.46,4.64,45.25,5.38,1111,701
4/1/19,,24818,97642,12.40111754,98,6.02,16.86,14.19,15.18,2577,1211
4/1/19,,12396,81415,14.6366507,99.1,20.68,3.54,10.44,7.65,1191,655
4/1/19,,19538,57952,12.90937665,100,1.93,6.63,43.21,18.58,1307,765
4/1/19,,14955,57678,15.62876574,98.3,2.66,6.89,27.05,27.85,863,640
4/1/19,,41891,71919,7.321454456,97.3,31.04,2.5,30.91,9.87,807,1021
4/1/19,,14633,59209,14.67895518,98.8,1.93,6.25,46.94,4.13,601,448
4/1/19,,48895,108933,7.894685748,99.4,13.24,7.07,42.47,7.9,1056,1172
4/1/19,,30258,63889,9.416836676,99,19.88,10.87,43.1,12.8,168,489
4/1/19,,29688,49716,8.756747973,97.9,4.51,4.51,55.94,10.36,348,882
4/1/19,,37302,42173,5.326607345,100,19.73,2.6,55.79,5.11,218,714
4/1/19,,39236,47744,9.449411149,100,19.93,4.95,54.85,10.78,448,444
4/1/19,,60238,86276,7.24483667,96.6,6.13,7.05,59.01,2.94,154,1187
4/1/19,,71301,65799,5.963112377,98.1,11.31,7.98,61.24,5.19,63,696
4/1/19,,21353,48212,5.002893209,93.8,18.39,5.12,41.66,4.15,120,271
4/1/19,,48785,75251,4.199045169,99.1,9.62,7.36,43.86,4.77,161,1006
4/1/19,,38323,54295,4.584214096,100,21.05,10.92,27.85,2.17,100,784
4/1/19,,51608,63584,4.017177536,100,17.96,4.6,40.9,1.3,92,720
5/1/19,,1763,55683,130.5966151,100,4.35,31.68,0.17,0.63,3295,653
5/1/19,,5350,72494,119.0754958,98.7,3.55,9.63,4.47,10.26,1271,894
5/1/19,,4693,93874,66.63048849,93.4,14.95,11.15,0.32,8.66,580,807
5/1/19,,3906,100225,113.8979572,100,2.81,11.75,0.88,7.68,964,966
5/1/19,,3177,95439,517.284648,100,1.59,6.49,0.09,0.67,270,1888
5/1/19,,3099,112349,206.9602311,97.3,3.29,16.3,1.78,4.6,2028,786
5/1/19,,4764,135963,82.38645193,100,19.14,10.24,2.16,10.88,1143,772
5/1/19,,6041,160358,193.6943774,98.4,2.42,13.79,5.67,9.17,965,1033
5/1/19,,2635,49516,26.53990507,97.3,15.52,23.27,2.43,10.64,205,318
5/1/19,,4586,63781,31.46725858,91.9,6.3,14.53,4.14,20.61,952,381
5/1/19,,3312,60789,18.75604184,96.5,42.54,10.63,0.36,5.08,328,440
5/1/19,,2918,76954,16.22891435,92.1,41.45,9.19,0.5,9.47,267,651
5/1/19,,4261,42606,7.24975491,86,6.48,10.61,5.77,7.42,87,433
5/1/19,,3248,22471,5.701068008,81.3,2.67,5.76,4.16,6.01,376,321
5/1/19,,3639,36971,8.444119202,83.7,20.85,12.42,10.23,12.41,618,264
5/1/19,,3375,57057,13.57429476,89.2,15.89,12.24,4.44,12.29,21,538
5/1/19,,3500,53521,10.47635778,89.1,6.7,15.95,11.95,16.63,259,536
5/1/19,,4426,35970,8.723357366,77.6,24.81,18.5,8.14,12.64,142,394
5/1/19,,4140,55437,10.66796008,83,7.31,21.5,9.48,14.65,239,463
5/1/19,,5504,46616,6.658924561,100,8.55,18.36,26.62,4.32,124,279
5/1/19,,13061,66941,6.346335619,87.9,12.89,6.34,21.49,13.91,28,538
5/1/19,,20470,52134,4.761578995,100,19.86,11.12,33.07,6.72,327,512
5/1/19,,15416,55026,7.024498014,100,0.71,17.12,39.36,8.51,173,568
5/1/19,,24938,58002,5.335166202,76.9,21.02,6.2,36.12,11.4,509,579
5/1/19,,16603,100617,14.12970321,86.4,5.19,5.33,5.25,16.9,217,944
5/1/19,,8748,95713,31.56960963,89.1,8.15,14.05,8.52,12.44,268,559
5/1/19,,17146,75083,10.98432464,80.1,3.58,11.83,24.01,27.9,310,497
5/1/19,,11655,46287,9.563243883,88.4,15.64,8.36,19.96,30,296,511
5/1/19,,23836,81839,8.801480386,98.8,12.88,7.57,26.48,10.95,192,726
5/1/19,,14270,60693,18.0938046,100,5.73,5.08,13.75,21.2,116,521
5/1/19,,14678,46653,10.18130624,97.3,27.88,3.59,15.65,11.21,1393,690
5/1/19,,8392,50339,13.85970503,83.5,5.29,9.95,18.84,31.79,4199,326
5/1/19,,8832,42699,12.60916829,98.7,1.71,19.59,32.61,15.47,4118,245
5/1/19,,24309,57070,8.685924232,98.9,22.85,14.79,36.09,9.88,2700,619
5/1/19,,29519,74297,10.42356703,93.6,2.49,4.12,43.75,27.28,3827,991
5/1/19,,25038,68743,13.6263761,98.9,5.81,7.06,39.34,21.96,1870,857
5/1/19,,8132,50182,8.955720895,100,25.05,7.49,13.61,7.44,1750,477
5/1/19,,17042,65815,12.61387825,90,3.52,8.41,47.17,9.79,2433,638
5/1/19,,30816,70661,9.298150545,99,3.81,8.83,51.53,8.31,420,808
5/1/19,,8687,39444,11.05168583,61.7,5.28,9.11,22.29,20.62,628,296
5/1/19,,25215,61394,10.41818531,100,7.51,6.86,42.64,18.29,431,534
5/1/19,,44822,69264,11.17083825,95.5,22.46,4.64,45.25,5.38,1111,704
5/1/19,,24818,97642,12.40111754,98,6.02,16.86,14.19,15.18,2577,1218
5/1/19,,12396,81415,14.6366507,99.1,20.68,3.54,10.44,7.65,1191,658
5/1/19,,19538,57952,12.90937665,100,1.93,6.63,43.21,18.58,1307,772
5/1/19,,14955,57678,15.62876574,98.3,2.66,6.89,27.05,27.85,863,652
5/1/19,,41891,71919,7.321454456,97.3,31.04,2.5,30.91,9.87,807,1034
5/1/19,,14633,59209,14.67895518,98.8,1.93,6.25,46.94,4.13,601,452
5/1/19,,48895,108933,7.894685748,99.4,13.24,7.07,42.47,7.9,1056,1189
5/1/19,,30258,63889,9.416836676,99,19.88,10.87,43.1,12.8,168,489
5/1/19,,29688,49716,8.756747973,97.9,4.51,4.51,55.94,10.36,348,893
5/1/19,,37302,42173,5.326607345,100,19.73,2.6,55.79,5.11,218,721
5/1/19,,39236,47744,9.449411149,100,19.93,4.95,54.85,10.78,448,446
5/1/19,,60238,86276,7.24483667,96.6,6.13,7.05,59.01,2.94,154,1203
5/1/19,,71301,65799,5.963112377,98.1,11.31,7.98,61.24,5.19,63,706
5/1/19,,21353,48212,5.002893209,93.8,18.39,5.12,41.66,4.15,120,274
5/1/19,,48785,75251,4.199045169,99.1,9.62,7.36,43.86,4.77,161,1015
5/1/19,,38323,54295,4.584214096,100,21.05,10.92,27.85,2.17,100,788
5/1/19,,51608,63584,4.017177536,100,17.96,4.6,40.9,1.3,92,723
6/1/19,,1763,55683,130.5966151,100,4.35,31.68,0.17,0.63,3295,656
6/1/19,,5350,72494,119.0754958,98.7,3.55,9.63,4.47,10.26,1271,904
6/1/19,,4693,93874,66.63048849,93.4,14.95,11.15,0.32,8.66,580,814
6/1/19,,3906,100225,113.8979572,100,2.81,11.75,0.88,7.68,964,972
6/1/19,,3177,95439,517.284648,100,1.59,6.49,0.09,0.67,270,1899
6/1/19,,3099,112349,206.9602311,97.3,3.29,16.3,1.78,4.6,2028,792
6/1/19,,4764,135963,82.38645193,100,19.14,10.24,2.16,10.88,1143,777
6/1/19,,6041,160358,193.6943774,98.4,2.42,13.79,5.67,9.17,965,1040
6/1/19,,2635,49516,26.53990507,97.3,15.52,23.27,2.43,10.64,205,321
6/1/19,,4586,63781,31.46725858,91.9,6.3,14.53,4.14,20.61,952,388
6/1/19,,3312,60789,18.75604184,96.5,42.54,10.63,0.36,5.08,328,442
6/1/19,,2918,76954,16.22891435,92.1,41.45,9.19,0.5,9.47,267,657
6/1/19,,4261,42606,7.24975491,86,6.48,10.61,5.77,7.42,87,437
6/1/19,,3248,22471,5.701068008,81.3,2.67,5.76,4.16,6.01,376,321
6/1/19,,3639,36971,8.444119202,83.7,20.85,12.42,10.23,12.41,618,269
6/1/19,,3375,57057,13.57429476,89.2,15.89,12.24,4.44,12.29,21,543
6/1/19,,3500,53521,10.47635778,89.1,6.7,15.95,11.95,16.63,259,541
6/1/19,,4426,35970,8.723357366,77.6,24.81,18.5,8.14,12.64,142,397
6/1/19,,4140,55437,10.66796008,83,7.31,21.5,9.48,14.65,239,464
6/1/19,,5504,46616,6.658924561,100,8.55,18.36,26.62,4.32,124,283
6/1/19,,13061,66941,6.346335619,87.9,12.89,6.34,21.49,13.91,28,549
6/1/19,,20470,52134,4.761578995,100,19.86,11.12,33.07,6.72,327,514
6/1/19,,15416,55026,7.024498014,100,0.71,17.12,39.36,8.51,173,577
6/1/19,,24938,58002,5.335166202,76.9,21.02,6.2,36.12,11.4,509,582
6/1/19,,16603,100617,14.12970321,86.4,5.19,5.33,5.25,16.9,217,949
6/1/19,,8748,95713,31.56960963,89.1,8.15,14.05,8.52,12.44,268,564
6/1/19,,17146,75083,10.98432464,80.1,3.58,11.83,24.01,27.9,310,501
6/1/19,,11655,46287,9.563243883,88.4,15.64,8.36,19.96,30,296,512
6/1/19,,23836,81839,8.801480386,98.8,12.88,7.57,26.48,10.95,192,735
6/1/19,,14270,60693,18.0938046,100,5.73,5.08,13.75,21.2,116,523
6/1/19,,14678,46653,10.18130624,97.3,27.88,3.59,15.65,11.21,1393,694
6/1/19,,8392,50339,13.85970503,83.5,5.29,9.95,18.84,31.79,4199,331
6/1/19,,8832,42699,12.60916829,98.7,1.71,19.59,32.61,15.47,4118,246
6/1/19,,24309,57070,8.685924232,98.9,22.85,14.79,36.09,9.88,2700,627
6/1/19,,29519,74297,10.42356703,93.6,2.49,4.12,43.75,27.28,3827,1000
6/1/19,,25038,68743,13.6263761,98.9,5.81,7.06,39.34,21.96,1870,866
6/1/19,,8132,50182,8.955720895,100,25.05,7.49,13.61,7.44,1750,481
6/1/19,,17042,65815,12.61387825,90,3.52,8.41,47.17,9.79,2433,641
6/1/19,,30816,70661,9.298150545,99,3.81,8.83,51.53,8.31,420,815
6/1/19,,8687,39444,11.05168583,61.7,5.28,9.11,22.29,20.62,628,299
6/1/19,,25215,61394,10.41818531,100,7.51,6.86,42.64,18.29,431,538
6/1/19,,44822,69264,11.17083825,95.5,22.46,4.64,45.25,5.38,1111,712
6/1/19,,24818,97642,12.40111754,98,6.02,16.86,14.19,15.18,2577,1222
6/1/19,,12396,81415,14.6366507,99.1,20.68,3.54,10.44,7.65,1191,662
6/1/19,,19538,57952,12.90937665,100,1.93,6.63,43.21,18.58,1307,784
6/1/19,,14955,57678,15.62876574,98.3,2.66,6.89,27.05,27.85,863,662
6/1/19,,41891,71919,7.321454456,97.3,31.04,2.5,30.91,9.87,807,1044
6/1/19,,14633,59209,14.67895518,98.8,1.93,6.25,46.94,4.13,601,459
6/1/19,,48895,108933,7.894685748,99.4,13.24,7.07,42.47,7.9,1056,1202
6/1/19,,30258,63889,9.416836676,99,19.88,10.87,43.1,12.8,168,495
6/1/19,,29688,49716,8.756747973,97.9,4.51,4.51,55.94,10.36,348,907
6/1/19,,37302,42173,5.326607345,100,19.73,2.6,55.79,5.11,218,727
6/1/19,,39236,47744,9.449411149,100,19.93,4.95,54.85,10.78,448,452
6/1/19,,60238,86276,7.24483667,96.6,6.13,7.05,59.01,2.94,154,1219
6/1/19,,71301,65799,5.963112377,98.1,11.31,7.98,61.24,5.19,63,715
6/1/19,,21353,48212,5.002893209,93.8,18.39,5.12,41.66,4.15,120,276
6/1/19,,48785,75251,4.199045169,99.1,9.62,7.36,43.86,4.77,161,1025
6/1/19,,38323,54295,4.584214096,100,21.05,10.92,27.85,2.17,100,796
6/1/19,,51608,63584,4.017177536,100,17.96,4.6,40.9,1.3,92,727
7/1/19,,1755,56212,128.0422073,100,4.35,31.68,0.17,0.63,3295,642
7/1/19,,5341,75421,116.9631278,98.7,3.55,9.63,4.47,10.26,1271,884
7/1/19,,4693,94037,66.34701813,93.4,14.95,11.15,0.32,8.66,580,811
7/1/19,,3908,115687,112.0291938,100,2.81,11.75,0.88,7.68,964,966
7/1/19,,3170,95581,514.102804,100,1.59,6.49,0.09,0.67,270,1796
7/1/19,,3107,117803,200.5431825,97.3,3.29,16.3,1.78,4.6,2028,782
7/1/19,,4761,135737,82.31217856,100,19.14,10.24,2.16,10.88,1143,778
7/1/19,,6032,160461,193.7635877,98.4,2.42,13.79,5.67,9.17,965,1019
7/1/19,,2620,48260,26.36969517,97.3,15.52,23.27,2.43,10.64,205,317
7/1/19,,4577,83943,31.39019176,91.9,6.3,14.53,4.14,20.61,952,384
7/1/19,,3311,61139,18.68272238,96.5,42.54,10.63,0.36,5.08,328,432
7/1/19,,2916,76959,15.64200071,92.1,41.45,9.19,0.5,9.47,267,643
7/1/19,,4265,42516,7.107874406,86,6.48,10.61,5.77,7.42,87,419
7/1/19,,3252,22492,5.435785617,81.3,2.67,5.76,4.16,6.01,376,291
7/1/19,,3643,37063,8.323455346,83.7,20.85,12.42,10.23,12.41,618,262
7/1/19,,3377,57311,13.33775801,89.2,15.89,12.24,4.44,12.29,21,516
7/1/19,,3502,53641,10.37196919,89.1,6.7,15.95,11.95,16.63,259,524
7/1/19,,4400,37099,9.195855525,77.6,24.81,18.5,8.14,12.64,142,368
7/1/19,,4139,55224,10.01272597,83,7.31,21.5,9.48,14.65,239,449
7/1/19,,5506,46846,6.460148665,100,8.55,18.36,26.62,4.32,124,279
7/1/19,,13064,67867,6.132085361,87.9,12.89,6.34,21.49,13.91,28,520
7/1/19,,20469,52216,4.729455758,100,19.86,11.12,33.07,6.72,327,506
7/1/19,,15414,55033,6.631747591,100,0.71,17.12,39.36,8.51,173,552
7/1/19,,24943,58016,5.140274747,76.9,21.02,6.2,36.12,11.4,509,555
7/1/19,,16576,103063,13.85733176,86.4,5.19,5.33,5.25,16.9,217,924
7/1/19,,8739,96271,30.58298226,89.1,8.15,14.05,8.52,12.44,268,549
7/1/19,,17141,75502,10.92934203,80.1,3.58,11.83,24.01,27.9,310,489
7/1/19,,11647,46848,9.521467443,88.4,15.64,8.36,19.96,30,296,493
7/1/19,,23826,81872,8.87044423,98.8,12.88,7.57,26.48,10.95,192,705
7/1/19,,14271,61276,17.96972492,100,5.73,5.08,13.75,21.2,116,515
7/1/19,,14664,47511,9.73014903,97.3,27.88,3.59,15.65,11.21,1393,671
7/1/19,,8391,50944,13.77001368,83.5,5.29,9.95,18.84,31.79,4199,325
7/1/19,,8828,42705,12.46643856,98.7,1.71,19.59,32.61,15.47,4118,240
7/1/19,,24311,57071,8.510011017,98.9,22.85,14.79,36.09,9.88,2700,607
7/1/19,,29518,74371,10.3254988,93.6,2.49,4.12,43.75,27.28,3827,974
7/1/19,,25038,68540,13.49604586,98.9,5.81,7.06,39.34,21.96,1870,854
7/1/19,,8123,50216,8.391324733,100,25.05,7.49,13.61,7.44,1750,469
7/1/19,,17035,66014,12.50819991,90,3.52,8.41,47.17,9.79,2433,625
7/1/19,,30803,70718,9.196035575,99,3.81,8.83,51.53,8.31,420,805
7/1/19,,8677,39349,10.86597456,61.7,5.28,9.11,22.29,20.62,628,286
7/1/19,,25212,61399,10.33218565,100,7.51,6.86,42.64,18.29,431,519
7/1/19,,44820,69275,11.12941668,95.5,22.46,4.64,45.25,5.38,1111,706
7/1/19,,24799,97785,11.13418343,98,6.02,16.86,14.19,15.18,2577,1192
7/1/19,,12374,85602,13.78291641,99.1,20.68,3.54,10.44,7.65,1191,646
7/1/19,,19520,58079,12.89215549,100,1.93,6.63,43.21,18.58,1307,761
7/1/19,,14959,61951,15.14261099,98.3,2.66,6.89,27.05,27.85,863,639
7/1/19,,41895,71997,7.205795856,97.3,31.04,2.5,30.91,9.87,807,1036
7/1/19,,14628,59213,14.36370919,98.8,1.93,6.25,46.94,4.13,601,448
7/1/19,,48885,221399,7.66498878,99.4,13.24,7.07,42.47,7.9,1056,1162
7/1/19,,30270,63970,9.406671649,99,19.88,10.87,43.1,12.8,168,484
7/1/19,,29708,49733,8.480158965,97.9,4.51,4.51,55.94,10.36,348,880
7/1/19,,37311,42174,5.157332441,100,19.73,2.6,55.79,5.11,218,722
7/1/19,,39252,47772,9.354329927,100,19.93,4.95,54.85,10.78,448,450
7/1/19,,60246,86372,7.045386255,96.6,6.13,7.05,59.01,2.94,154,1156
7/1/19,,71294,65846,5.931439159,98.1,11.31,7.98,61.24,5.19,63,693
7/1/19,,21369,48433,4.959604458,93.8,18.39,5.12,41.66,4.15,120,270
7/1/19,,48832,75418,4.141395213,99.1,9.62,7.36,43.86,4.77,161,1003
7/1/19,,38371,54479,4.418525909,100,21.05,10.92,27.85,2.17,100,789
7/1/19,,51686,63870,3.939814177,100,17.96,4.6,40.9,1.3,92,727
8/1/19,,1755,56212,128.0422073,100,4.35,31.68,0.17,0.63,3295,646
8/1/19,,5341,75421,116.9631278,98.7,3.55,9.63,4.47,10.26,1271,894
8/1/19,,4693,94037,66.34701813,93.4,14.95,11.15,0.32,8.66,580,815
8/1/19,,3908,115687,112.0291938,100,2.81,11.75,0.88,7.68,964,967
8/1/19,,3170,95581,514.102804,100,1.59,6.49,0.09,0.67,270,1801
8/1/19,,3107,117803,200.5431825,97.3,3.29,16.3,1.78,4.6,2028,795
8/1/19,,4761,135737,82.31217856,100,19.14,10.24,2.16,10.88,1143,785
8/1/19,,6032,160461,193.7635877,98.4,2.42,13.79,5.67,9.17,965,1020
8/1/19,,2620,48260,26.36969517,97.3,15.52,23.27,2.43,10.64,205,317
8/1/19,,4577,83943,31.39019176,91.9,6.3,14.53,4.14,20.61,952,387
8/1/19,,3311,61139,18.68272238,96.5,42.54,10.63,0.36,5.08,328,435
8/1/19,,2916,76959,15.64200071,92.1,41.45,9.19,0.5,9.47,267,652
8/1/19,,4265,42516,7.107874406,86,6.48,10.61,5.77,7.42,87,422
8/1/19,,3252,22492,5.435785617,81.3,2.67,5.76,4.16,6.01,376,298
8/1/19,,3643,37063,8.323455346,83.7,20.85,12.42,10.23,12.41,618,267
8/1/19,,3377,57311,13.33775801,89.2,15.89,12.24,4.44,12.29,21,520
8/1/19,,3502,53641,10.37196919,89.1,6.7,15.95,11.95,16.63,259,533
8/1/19,,4400,37099,9.195855525,77.6,24.81,18.5,8.14,12.64,142,369
8/1/19,,4139,55224,10.01272597,83,7.31,21.5,9.48,14.65,239,455
8/1/19,,5506,46846,6.460148665,100,8.55,18.36,26.62,4.32,124,279
8/1/19,,13064,67867,6.132085361,87.9,12.89,6.34,21.49,13.91,28,523
8/1/19,,20469,52216,4.729455758,100,19.86,11.12,33.07,6.72,327,507
8/1/19,,15414,55033,6.631747591,100,0.71,17.12,39.36,8.51,173,557
8/1/19,,24943,58016,5.140274747,76.9,21.02,6.2,36.12,11.4,509,563
8/1/19,,16576,103063,13.85733176,86.4,5.19,5.33,5.25,16.9,217,933
8/1/19,,8739,96271,30.58298226,89.1,8.15,14.05,8.52,12.44,268,554
8/1/19,,17141,75502,10.92934203,80.1,3.58,11.83,24.01,27.9,310,493
8/1/19,,11647,46848,9.521467443,88.4,15.64,8.36,19.96,30,296,502
8/1/19,,23826,81872,8.87044423,98.8,12.88,7.57,26.48,10.95,192,712
8/1/19,,14271,61276,17.96972492,100,5.73,5.08,13.75,21.2,116,518
8/1/19,,14664,47511,9.73014903,97.3,27.88,3.59,15.65,11.21,1393,678
8/1/19,,8391,50944,13.77001368,83.5,5.29,9.95,18.84,31.79,4199,328
8/1/19,,8828,42705,12.46643856,98.7,1.71,19.59,32.61,15.47,4118,243
8/1/19,,24311,57071,8.510011017,98.9,22.85,14.79,36.09,9.88,2700,614
8/1/19,,29518,74371,10.3254988,93.6,2.49,4.12,43.75,27.28,3827,990
8/1/19,,25038,68540,13.49604586,98.9,5.81,7.06,39.34,21.96,1870,864
8/1/19,,8123,50216,8.391324733,100,25.05,7.49,13.61,7.44,1750,473
8/1/19,,17035,66014,12.50819991,90,3.52,8.41,47.17,9.79,2433,631
8/1/19,,30803,70718,9.196035575,99,3.81,8.83,51.53,8.31,420,808
8/1/19,,8677,39349,10.86597456,61.7,5.28,9.11,22.29,20.62,628,288
8/1/19,,25212,61399,10.33218565,100,7.51,6.86,42.64,18.29,431,521
8/1/19,,44820,69275,11.12941668,95.5,22.46,4.64,45.25,5.38,1111,718
8/1/19,,24799,97785,11.13418343,98,6.02,16.86,14.19,15.18,2577,1204
8/1/19,,12374,85602,13.78291641,99.1,20.68,3.54,10.44,7.65,1191,652
8/1/19,,19520,58079,12.89215549,100,1.93,6.63,43.21,18.58,1307,771
8/1/19,,14959,61951,15.14261099,98.3,2.66,6.89,27.05,27.85,863,649
8/1/19,,41895,71997,7.205795856,97.3,31.04,2.5,30.91,9.87,807,1047
8/1/19,,14628,59213,14.36370919,98.8,1.93,6.25,46.94,4.13,601,449
8/1/19,,48885,221399,7.66498878,99.4,13.24,7.07,42.47,7.9,1056,1172
8/1/19,,30270,63970,9.406671649,99,19.88,10.87,43.1,12.8,168,495
8/1/19,,29708,49733,8.480158965,97.9,4.51,4.51,55.94,10.36,348,883
8/1/19,,37311,42174,5.157332441,100,19.73,2.6,55.79,5.11,218,728
8/1/19,,39252,47772,9.354329927,100,19.93,4.95,54.85,10.78,448,452
8/1/19,,60246,86372,7.045386255,96.6,6.13,7.05,59.01,2.94,154,1167
8/1/19,,71294,65846,5.931439159,98.1,11.31,7.98,61.24,5.19,63,706
8/1/19,,21369,48433,4.959604458,93.8,18.39,5.12,41.66,4.15,120,272
8/1/19,,48832,75418,4.141395213,99.1,9.62,7.36,43.86,4.77,161,1008
8/1/19,,38371,54479,4.418525909,100,21.05,10.92,27.85,2.17,100,794
8/1/19,,51686,63870,3.939814177,100,17.96,4.6,40.9,1.3,92,731
9/1/19,,1755,56212,128.0422073,100,4.35,31.68,0.17,0.63,3295,656
9/1/19,,5341,75421,116.9631278,98.7,3.55,9.63,4.47,10.26,1271,891
9/1/19,,4693,94037,66.34701813,93.4,14.95,11.15,0.32,8.66,580,818
9/1/19,,3908,115687,112.0291938,100,2.81,11.75,0.88,7.68,964,969
9/1/19,,3170,95581,514.102804,100,1.59,6.49,0.09,0.67,270,1816
9/1/19,,3107,117803,200.5431825,97.3,3.29,16.3,1.78,4.6,2028,798
9/1/19,,4761,135737,82.31217856,100,19.14,10.24,2.16,10.88,1143,787
9/1/19,,6032,160461,193.7635877,98.4,2.42,13.79,5.67,9.17,965,1023
9/1/19,,2620,48260,26.36969517,97.3,15.52,23.27,2.43,10.64,205,319
9/1/19,,4577,83943,31.39019176,91.9,6.3,14.53,4.14,20.61,952,386
9/1/19,,3311,61139,18.68272238,96.5,42.54,10.63,0.36,5.08,328,436
